Plant,Machine Type,Shift,Ambient Temperature (C),Humidity (%),Machine Age (Years),Maintenance Quality Index,Lubrication Interval (Days),Operator Training Hours (Monthly),Spare Parts Availability Index,Production Target Pressure Index,Fatigue Index,Procedure Compliance Index,Wear Index,Cooling Efficiency Index,Vibration RMS,Defect Rate Index,Failure Risk (0-1),Repair Duration (Hours),Unplanned Downtime Hours (Next 30d)
Plant C,Conveyor,Swing,25.238054270740452,54.40619703097376,11.247873258370346,,15.147155652728742,7.227637351121572,1.1348162073487558,-1.7831341021042815,0.4847386529673144,0.46107292815881806,4.267475372076739,1.0715022409606414,2.3295647183582844,-0.4020955550901967,0.9582411055809943,16.662733246081377,33.5116897434529
Plant B,CNC,Day,23.780432035803976,59.21592990078534,7.5395010300989735,-0.8733583956200646,20.808743764856217,10.83501283327657,0.7011637936216675,-0.5351246180890953,-0.5486092690327455,-0.16260649985609033,2.120705190251111,1.0611715233416525,-0.2352555322731309,0.030106919760980844,0.5592992958920424,11.476071091356541,24.72307396967671
Plant A,CNC,Night,31.46913921762191,58.78633452470875,8.089446060759824,0.22560233889980724,17.738745005419066,6.337872052488682,0.3263446020986341,1.0059397559898113,1.1142791084991288,0.06651368161856241,3.695111228143835,0.6455673491355829,1.2168667573050984,0.041167245298987964,0.8406362037779426,15.154960129719521,27.856337123889904
Plant B,Conveyor,Day,30.97509269819188,51.365707929757285,6.238194126156635,-1.2196382159038053,9.896401755639271,8.186844956842155,0.09751503717540133,0.9309451337702189,0.4017620463680568,0.4283687070445631,2.1619174506845664,1.012398055132839,0.712802572570844,-0.17460161217010298,0.6371616472548579,16.69906640451603,29.33367493715597
Plant B,Press,Swing,19.28735721026363,50.131707226906975,13.682779538173389,0.2504012682848207,11.317731676956615,3.9711220537473784,-0.3608733422051049,0.02526852701007701,0.5425415852796505,1.1249206645063479,4.94086388893876,1.2618713730807636,0.3382129041732199,-0.44667881049299085,0.7231940012263833,15.711034335148135,29.431048384673367
Plant A,CNC,Day,24.838390177374876,46.97208238366072,12.502068563036971,-0.3151866041310969,16.98592124037058,10.502718600330349,-0.3527351197616122,-0.624820467959637,0.23152078493663736,1.5907495233837188,2.5019834621685835,0.9245343079107384,1.2443825536847557,-1.1180281813697954,0.6534713127396375,10.805457158310661,20.696337447208283
Plant A,CNC,Swing,21.146978288792297,67.9876442683446,5.971267026376834,-0.5625179930026418,10.453796449196702,7.348573974994932,-1.5533072278339946,0.025823868888155778,0.36793051598901183,0.25441531453987287,1.5278993393826439,0.9940823394282233,-0.4978394033487402,0.3075292071408985,0.3219287429504675,11.115877712106043,17.38900120537751
Plant C,CNC,Day,22.533363075466298,51.37082066417906,3.4507680177373157,0.885037701588868,12.702637894464747,4.9639596913423025,0.5031802289077376,0.5056787146904522,1.0403724065657716,-0.05410152595508741,1.4889153339815309,1.0506797232806033,0.045153507065821885,-0.22953457186541273,0.6017658870835166,11.69318450816211,19.934108003684024
Plant A,Conveyor,Swing,27.086938872789872,58.946770053528084,2.5784057539464165,,7.158196143815643,5.789739655344225,1.3648278901354314,-1.4969709040753736,0.016394589242931135,0.4574898437317164,-0.5933822590603675,1.1477782108261079,-0.14710338019903804,-1.0528652963557232,0.21624851168517642,1.8521225219678668,3.462715779519969
Plant A,CNC,Day,22.32552938954034,53.12133838413595,9.81022557926179,1.4357044430606525,8.773507025838306,5.344825718877676,0.29403997081666045,0.2506036779690585,0.5456778143451451,-0.1868567562681011,3.166808527117727,1.2067495784510336,-1.6799736867231088,0.37382795767370736,0.2549312378151699,5.362286995548365,15.59507173635693
Plant A,CNC,Day,24.969627282640126,67.75140871452786,8.405662775103213,0.8308430817891543,19.03752318778872,6.014917302578809,0.016622715911910085,0.7664989097507455,0.2505070359824346,-0.4108625092981035,1.5247658186961424,0.9686253154674711,-0.04042697551185656,-0.24071635793288554,0.5673407989576931,14.246293302871656,22.22417379095939
Plant B,Press,Night,29.786360826398816,31.142948079732175,6.654616379554836,-0.9901016909246773,14.668771425919946,6.629292644044865,0.5990775356054336,-0.060279862246572675,1.991153160235164,-1.0649328055994878,3.0664077125128557,0.9038253971884858,0.7069356849651744,1.4503849198239198,0.860036221526615,14.783865675098584,33.31046732072898
Plant B,CNC,Swing,31.57580861897963,58.63563814716107,8.815525125516952,1.202236220506009,11.483962653034082,5.409686598171578,-2.1184606493728255,-0.019477756392119905,0.04780455234464098,0.12276588849150791,4.4742233653785215,0.9509518952913932,-1.7795347980459182,0.36047508242339116,0.09784374957453482,13.90710493504604,19.153303814938056
Plant A,CNC,Swing,25.443400724047272,39.94107400350578,4.309025369021354,-1.1082372447020168,12.04599623313001,1.2358953736616183,-0.5071812415489099,-0.7263856937334925,1.0580280403066897,0.049116542286318676,0.31905288034974877,1.2454004323264396,-0.5096728333105713,-0.17569049741790954,0.29875278323635085,8.94913825524735,10.89157438959123
Plant B,Conveyor,Swing,24.588827035200694,59.68841799361612,10.3847696276225,,20.861199657901818,11.323239844906666,-0.07385054697994851,0.2971790796005275,1.0728873150349072,,2.127136760236943,0.793651669970272,0.6297630317247638,-0.5451438469749912,0.775891609174154,12.15204022720615,23.412748486190175
Plant B,CNC,Day,18.463549202590762,53.24144138374952,6.853070359103041,0.33293378962962017,11.37274033982257,6.798887741795552,-1.7067682502252433,1.6082505314841862,-0.22897930822252976,0.33078365888892036,3.3411865133224854,1.1588584763968726,-0.06089181557020441,0.31349769005715594,0.7051489481334335,16.738170341154145,24.999305524273993
Plant A,Conveyor,Night,32.9289922705536,37.259666698306006,4.755622789366116,-1.5791229389299732,15.893464742146843,6.813688505228515,0.1604907329391411,1.4063146749592699,,-0.387881152216691,2.262969337000879,0.7977402964791288,1.8826040601520926,1.0645624808162402,0.9110034429749547,16.694271900032096,42.79546902571492
Plant C,Press,Day,26.478505339140742,59.051677441800386,7.898955901612689,-1.2953783293296375,17.485839755569724,5.855922766099668,-1.8507523899611005,-0.5756091554964766,0.9235607343934592,0.07608508596367392,3.118433340209988,1.0475953676509244,1.8395101302706134,-0.40565249871749653,0.8649095782579818,20.43889328081942,33.941024527050416
Plant A,CNC,Night,25.681125622433463,57.69018183590077,6.79557388942097,-0.4049746468464457,19.779882968160305,8.724144659664653,0.6911227219666242,-0.3745472546799658,0.6207677603770739,0.08152214290634155,2.985477073727494,1.1062241818424536,0.2801409968185028,,0.5828480539396079,11.634511364086967,22.287402304504884
Plant A,Press,Night,25.42524611098347,52.22534611099895,10.095175105208744,0.8677956035278059,10.595747940023834,,0.2258547752788777,1.3655391984805814,1.3614316185384605,-0.9133375740978276,4.063248005129054,0.8745258644083612,-0.7147769981978636,1.3657870780588528,0.6649951142691795,15.383516366118211,37.79309323782037
Plant C,Press,Day,25.80326736777627,53.74521307002422,12.497992737308792,-0.1706897880312056,8.402228887015903,5.067188200442099,-0.19085718645881578,0.5949978512578628,0.6521810859927741,-0.5014561121331087,,0.7855110186057842,-0.6214434312396064,0.7933815785161767,0.6123120555573559,13.474080190038276,23.04673599471608
Plant C,Press,Day,27.858952449403667,56.93813298997763,12.34240182423827,-0.19562058940391577,9.585304256752444,5.25898264380765,0.7614356305622383,0.5748595263004759,0.051516602435977346,1.2187030077944263,5.992619874691097,0.5446380548768857,0.8035087617295011,-0.5603214815087995,0.8737283336163011,12.052070176979125,26.81654895606935
Plant A,Press,Swing,28.477752650652967,69.13864243828726,9.47889455301557,0.040169388667874985,16.924122610637884,9.753932007998323,0.14703042699305668,-1.8082459289091488,0.46738398337216325,0.33895417310415443,4.82866928257902,0.47937438013651035,0.4920409642263786,0.5043921478470409,0.8820900531754946,18.09518817474607,33.633248131235106
Plant C,CNC,Swing,32.05400947903303,51.228077577607166,7.438428042895099,-1.9950840248611277,21.96762130682291,6.607164856825468,0.47538922329332023,0.9148168707789728,1.3477539579896032,0.2044560392446858,4.893799932098181,0.6893197303511243,2.7969555214383837,-0.20123484701634803,0.9524079240317234,16.86243991745421,32.803593940842646
Plant B,CNC,Day,25.21344254256308,67.15638347675835,6.294069296822254,0.8242252837699291,17.0631708259351,5.894622100333047,0.2835482070798969,-0.2804698430196372,-0.08651185114170667,-0.41807144301454874,1.417893681570312,0.8466556133720736,0.4974239193991189,0.8292503844332395,0.7694273465719831,11.164645201063681,28.08389480579793
Plant A,Press,Day,32.77100609632702,,3.695940322599248,1.3396582011303868,,4.693645233834406,-0.8600054918212757,0.233483218014479,0.040106036410046064,0.8958366981253301,2.471710409728693,0.7405307948218057,-0.33321483986378214,0.07656670445710628,0.481688426611346,11.435503579400464,25.378201575426793
Plant C,CNC,Day,29.288616397412806,70.54881549421674,7.942359060898972,0.7893612497953192,18.751302536362065,5.038423874071722,1.5682626922837384,-0.7054414343243666,-0.920857512427486,1.2943987987335783,2.7931794029457127,0.7754749718527508,-0.014335484445390761,-0.7738304895887504,0.4992620454937717,10.684434597741733,20.40310117045966
Plant C,CNC,Swing,23.699343094152628,52.17829997847443,5.446965611567262,-0.4234862981959666,12.123614554442963,9.241909588744205,1.2457396049393943,1.6495969228201453,0.8396056805893104,0.5887499075567111,0.4084372101879563,1.0721467273167375,0.48917679092872707,1.4188471258636026,0.7703633696702186,11.684931339412232,34.88226110783756
Plant A,Press,Swing,15.663131357783373,47.00410940229661,,-0.8850414456408403,10.673174677854774,3.2510067996946197,0.4287087792335164,-0.9749427841602968,0.0005125680428668122,-0.5718765529465117,,1.230545482227349,0.536065255404471,0.7062444683267741,0.9362119085577273,12.174775836942482,31.835559423067934
Plant B,CNC,Day,24.427811321484914,41.82788194505043,7.397837607122251,-1.0819370153168946,12.674275633088143,8.009092005935614,0.15036689813689866,1.95251996579647,0.32597316202629645,0.3810577299678169,,1.203482097368097,0.578310396809445,0.14490426329449196,0.6863076874238175,10.170914192419385,22.168550911361763
Plant A,Press,Swing,31.79238902445161,54.59421414941097,11.241257980582729,-1.1331408922598882,11.675506687831502,8.119853822604062,0.7503307764408959,0.028664311434178368,0.5749119887361274,-0.18572764970465366,3.990486850288691,0.646447815554987,-0.4000831948290944,-0.01794661701116529,0.8596294654352615,14.185956918885188,33.550455368900685
Plant A,Conveyor,Swing,20.123684349338948,45.481923112445934,6.552461269745204,2.2645628707239163,11.192413196951417,6.646888087016185,1.2601537134842926,-0.1673622503912618,0.8178934112388581,-0.6108844721009334,1.1104587314293153,1.1448719366310032,-0.8859485682439473,-0.100313166265103,0.2725343276501243,6.729397769722953,11.314488146474615
Plant C,Conveyor,Night,25.41231323731276,71.85386009263556,5.973552605653287,-0.07882295652807315,18.887030257106034,5.430327199686084,1.9040562167026596,,1.4924280315773786,-1.4555392726322933,3.1749674001296744,0.7509925652343277,0.990799692811469,0.6519293331854338,0.8971423076791588,15.026523096724985,33.939226198236085
Plant B,CNC,Day,24.82609454660888,44.54544949888026,9.814370802415727,0.9046859753730672,11.93690264699888,,-0.5415081223613851,-0.5227301316539664,-0.37339852592764616,-0.20560980940992385,2.4081669259537968,1.2935601446149023,-0.6036531673789025,-0.41741236188389286,0.5833438736085437,8.139850905313418,20.47399152311759
Plant B,CNC,Day,28.710632959156,46.7197195663817,8.832901908953032,0.8496379685153383,7.650838698352487,7.992422547983864,1.0458176242312964,-0.20330942731062254,-0.044266002054164366,0.011038593764194138,2.303060424302415,1.178214435755504,-1.1915130856456566,-1.1251135219828907,,7.951554349462478,16.847260682791426
Plant B,Conveyor,,22.060942261083515,61.97299730828459,8.966621791094543,0.14261045110649445,16.343481512193577,1.2148264537355713,-0.08720205139967062,0.13477809742417446,0.17428557633374842,0.37330983845278654,4.312260002205252,0.9639977121318193,-0.14769294922985698,-0.3928913268476013,0.5489794072634914,10.052503508256793,20.133912002749476
Plant B,CNC,Swing,19.653081257723553,69.22950342410516,7.71866223395522,-0.931655095854605,10.181469078547398,6.5005022482976464,-1.609161108151115,0.5394700457787737,0.8324861200839422,-0.34790559120726217,3.111366816529851,1.0908354021819102,0.2716712768358516,0.848805978411119,0.7744991544533731,14.8890993685631,33.6815334074679
Plant A,Press,Day,26.85001075611867,63.77254447790922,11.36817026369376,0.518693637141112,10.310416902496778,,0.8380654010000407,-0.20859515574905022,0.13069387365080182,0.2748830853890103,5.771103993604279,0.9335349330753178,-1.197060877216824,0.6146967214092478,0.5502718777523714,9.087439350662068,19.6109016365548
Plant C,Press,Day,20.283064904811987,67.70421611736465,10.934318607200238,-1.0825237314307463,16.804960583174473,8.304084986078255,1.467343289123105,0.5386649978109507,-0.025801108929030245,1.1973596071304073,4.899802360662863,0.9639131351928518,1.0651925285072281,0.10720895549935644,0.8559661656551355,13.129652745903016,28.48932537286505
Plant B,CNC,Swing,14.82247323928945,54.03740680075409,1.4695395760024157,0.6023049826782604,11.09828905483247,3.312856534015813,0.9730271331933263,1.1827679984892927,0.26408510148623976,0.10914154257302483,1.909864480048966,1.331325291406749,-0.8903465248079996,0.30098121803169536,0.38202614262690193,9.456333861287199,19.70366710396131
Plant B,CNC,Swing,33.201859622139324,54.20649833843596,7.227639976330108,-1.0368761568567813,12.188610663641747,3.1645327156264105,-0.16909141239285666,,0.3257517630107282,-0.33191357165146407,1.751220709350006,0.9826257683633058,,1.0906695859707614,0.6731287652596145,16.70037915182241,31.923425635967114
Plant B,Press,Day,28.635153310687762,79.14109440710317,12.044222328202828,-0.4361600794277236,14.168703970248515,7.603761241013939,0.38752844952321414,0.6266985959196344,-0.04232885462832853,0.6597136764496445,4.770767912072256,0.8161577086889997,1.8429736600086848,0.9934284706660592,0.9388372223463654,12.39442786429601,30.467430592602977
Plant A,CNC,Day,33.41693892708594,75.28322456649245,4.941395026334652,-0.4378340624202466,12.85463160577847,5.487581689376049,0.6988538788773516,0.5003111348117466,0.2084176843996407,-0.1327506252375774,3.682535629036135,0.5087910207482959,-0.3840739073545204,0.5216266694414449,0.5228322971445911,,24.31021959567584
Plant A,Conveyor,Day,28.37006376507768,63.570428337271515,2.9228125374174487,1.3989516721303028,12.283130025766482,0.0,0.5729590423892698,-1.0602710421935435,0.5314703640311285,-1.1968019370387042,-0.3301700150236292,0.6447190800241681,,0.3179479761929048,0.41611474458601366,7.714883523795609,18.255767494973497
Plant A,Press,Day,27.401824608462263,68.27927845208384,,-2.4340955176972208,4.628234436327022,5.981386381764986,1.23007879640727,0.20893304585680395,0.820024371226924,0.11355900477692332,3.1168113984240025,0.527687247025484,0.2794666277845259,1.0432563643380959,0.5991481884588747,6.306992789080562,16.611420024950537
Plant A,CNC,Day,25.847678167101787,65.30239185211597,9.562207576692014,2.330785910904796,13.308548782547943,11.423243245091665,0.9429836584998834,-1.0847351727205128,-0.3085969162264485,1.3086571037873007,2.9760366994320147,0.8696464821848899,,-1.4060578698817996,0.2437511551221571,8.456396203719388,11.755436781350763
Plant B,Press,Day,23.06985859218861,40.52830652643287,7.618555955067079,-0.8059051922873657,20.45381856058387,7.645856779974035,-0.5788289918992809,1.016987058042625,0.26072269960617067,0.2817806723277656,3.2451700665259806,1.364324002437105,0.7267185377344143,0.7464675768577833,0.8387772054438498,17.8754817290233,36.608921661289074
Plant C,CNC,Day,26.560532909525485,54.52417468045576,11.878838779111312,-0.12336182485955437,16.518576195161117,2.4432201509980205,0.026478508508138893,0.28858168020732483,0.16414640481166626,0.007236233471722017,4.99144189666567,0.770080488359117,1.590645798776828,-1.4328747005817584,0.783416664790505,,26.768687962777445
Plant A,CNC,Night,22.23383757812949,72.96129146817654,13.530866155612571,0.41330694287209835,12.497994888114016,7.409038325229218,-0.5047740583916449,1.1296973770445473,0.6463328530530243,-0.08089950316845312,5.1538092591419025,1.0216890524057338,0.1401297175709113,0.2633173685259017,0.7612202935949938,15.92566517961921,31.449745364061243
Plant A,Conveyor,Night,19.653854137603908,63.644070139943295,2.224767384905334,0.3276154889221185,15.880719880160859,8.948388197146114,0.16122810127400566,1.1752909738362676,0.3857161541399531,1.1685197145872241,3.1000120285632953,0.9933336866867422,0.7207866150832207,-1.3369426804873101,0.7002492901449365,11.836569629844817,25.866142464671796
Plant B,Press,Day,22.33887091539463,54.23692407318844,7.8480170618051,0.8436299403222428,16.50944420751982,0.8249216117389206,-1.868855304193688,0.44115460934058576,0.041619210024424175,0.18271878207138947,0.5519196120352707,0.8962660846914668,-1.3250903419067293,0.5978735655899376,0.2658797629302298,14.030515277312142,15.686352285952673
Plant A,Press,Swing,30.457461456756967,73.1050936027698,2.1544757341668124,0.6103728177106624,10.631756292724758,5.137656974776122,1.9282529086121358,-0.6763328576382718,0.35974108440959396,0.07999542466676497,-2.050847772042062,0.6987384883099629,-1.7161543701807314,-0.5149381471583941,0.1851247382784252,3.3767293644627063,9.699337516325551
Plant C,Conveyor,Day,17.837966565373748,59.43162289514468,9.983027250091347,2.0369950802218115,19.028698977673358,9.898621445085997,-0.7796830619369273,-2.2425444688152667,-0.03566192385169678,,2.683995752425013,1.1262494854888199,-0.4783499683256158,-1.1005592957256054,0.5693827264559542,14.671217837752888,15.733817638562815
Plant A,Press,Night,18.917416745999503,64.06695565948773,6.960432649906739,,14.652298009864623,1.4273703328610097,-0.5131560182872521,0.5428250768471907,0.3466507802349083,0.4212392815474148,,,0.04644528239378688,-0.16738199156967096,0.6151069514967678,14.94977103844112,23.92242836303703
,CNC,Night,27.956545813564112,59.49437734926425,6.5725835406547635,,12.750681141876154,5.160172960790191,0.0827482564156236,-0.16808262779378932,0.5771665858278687,0.23682601266162498,2.102241722436921,0.962435931506089,0.4285976225047312,-0.4228450127377985,0.5439851934635349,10.05660399671093,14.374930894619991
Plant A,CNC,Swing,21.924606477816667,61.49394717854205,11.444275817892738,-0.5530133350588471,20.36174808806362,5.354488186629629,-1.3776936091202643,0.8003459872911838,0.7678228304215617,0.3975845809140906,3.7844386394149057,1.2236912302179448,0.6660912958175166,-0.2604108912654777,0.8139268859354248,19.668731963801125,38.00134776001371
Plant C,CNC,Swing,26.427475225797323,62.35203000281755,4.014810551350669,-0.578853604627783,5.726677057893525,4.753389280279952,-0.33538352582097214,0.6982770188949876,0.5509538139369502,0.28027297517251526,-0.32003978666673705,0.9412761300923884,0.1541845945825715,0.3838093352206555,0.45698409686189545,15.467104348514201,24.160346355276754
Plant A,CNC,Day,28.949287159397226,70.59608892319744,3.2613152884408674,1.2932437682808287,9.296762646105588,10.127551541454306,0.16860402537731123,0.5983951955085355,0.2173095635604972,0.603242309725291,0.9852431801024535,0.6340923282591262,-1.1357613668926267,0.06200407052982923,0.17077076359071847,8.46447510297622,12.775384002654093
Plant B,Press,,26.30766242128939,72.1594782645416,2.167573194521962,1.7552020050684494,16.566409856157172,9.66685301203011,1.6486538232168038,0.24710545732015285,-0.13317780554423791,1.2531673699748893,0.3408836410112236,0.5996337104102551,-1.0998483219284438,-0.8837397651014902,0.3570968173422692,5.749249741665783,10.471990444177203
Plant A,Press,Swing,20.838772106607763,49.58690657181239,12.811582579147412,1.0041010303033306,16.696335795688604,5.09261367477881,0.1420881400688716,-1.6587047689975298,0.6084842913129823,-0.4757907583686201,3.9496922660671703,1.2424505930871919,0.5607920324382435,-0.19760143346260853,0.7069167868650297,12.261838300117528,24.79959352261173
Plant A,CNC,Day,30.414669042643027,59.26613303138114,11.114656872266652,-2.5,20.587159453852507,2.9486491248787656,-0.40564300658418057,1.2638004912227383,0.11936940519806906,-0.34257130306018796,4.064500377421226,0.7729668045355963,2.491363121377236,0.30179487352021916,0.9621706093473693,15.826761860498067,33.910488355439924
Plant C,Press,,27.710613413017555,70.25210702256837,,-2.2471501320186125,4.976073586795417,9.81887781842154,-1.1256344307999036,-1.256986080676931,0.8225859920920215,0.441789071040664,,0.6191554826354145,-0.4556615459461233,-0.7551679380336956,0.32019879870455425,14.224713996111506,21.346459866773625
Plant A,Conveyor,Swing,24.13413927094789,53.421287175845706,4.174263597895671,-0.007562069605381313,17.434796673920612,8.324754405319098,2.1383071262832125,-0.647262333112727,,0.10988950622656313,0.8635409562765856,0.9339768806184993,1.3736329338895379,-0.5119982897238442,0.7993833373210758,6.877359046434907,22.489727841268877
Plant A,Conveyor,Day,23.892085930507843,39.293246005460574,10.502291914851877,-0.16669228168231848,9.018603996731516,5.949580177297521,0.07669264055494951,-0.330473929172238,-0.4281900991151722,1.0842276681388026,2.74101863877825,1.3848957208387285,-0.33780329438674045,-0.9770589725147145,0.4668185449524503,8.537000773542895,13.734894587846757
Plant B,CNC,,25.869962697384945,44.09622168642305,16.26402673963712,0.019908639760661456,15.675599253049851,7.964715803878162,0.08241993457901513,0.018355626867536765,0.16542165871869624,0.583607485390194,5.715185471205198,1.2958357385008101,0.5251191880999923,0.046234769664384556,0.861438568426525,12.545118260709884,23.77915811350316
Plant C,Conveyor,Swing,22.44008149870848,44.92505153416892,7.292937127697543,1.2517424971383946,13.73993225447791,7.942583626704197,-1.371476518077964,-0.3191170287857561,0.5225382898489279,1.2776485175770198,2.453684272288062,1.3174098651627668,-0.8265657920717275,-0.45995464852711426,0.17765966352418414,11.923975287082463,18.786894882845196
Plant A,Conveyor,,15.8439765263997,49.501851955818445,4.3912883206075515,1.2018899772544485,17.39959995907046,3.376355007931229,0.5247370761975758,-0.555774432937199,-0.23997298825903918,-0.11365029711944885,0.17190897246470493,1.4581896714450222,-0.6195530477046087,-0.903192345132697,0.17714346846215545,4.663499487990915,8.942387712781835
Plant A,CNC,Swing,27.75078873130837,46.04526029222588,11.725078236742124,0.17491334521136553,13.058503127014204,4.218042409112851,-0.5880716604367395,0.8025667699158815,1.2372224123816127,0.01886874109588038,4.678663088049828,1.0163032291457559,-0.740411233314662,0.16907066384663977,0.6922777396188436,12.039603712636293,24.828452725102956
Plant C,CNC,Night,28.453715099355875,67.34927299866443,4.60253514158159,-1.5238806517107804,18.04406369919982,6.016910543653598,1.4716736831930368,-1.3315952435654947,0.4892863382268665,-0.12000766591523365,0.013710204145763516,0.5877960480422219,,0.9192140343280037,0.7514603535600359,9.890369562195994,29.795392295356194
Plant B,CNC,Day,12.494670171516375,51.678110996315404,6.899976460018181,-1.2292042518214,10.687663104437169,0.19995031878264413,0.46438780260067825,-0.41439394292144754,-0.4050348122156173,0.40351039155437207,2.9638931493815064,1.4944707314412968,-0.02739374068337541,0.29680934912655166,0.45112235583937027,9.145902949153033,25.638476712033786
Plant C,Press,Swing,26.553380713286266,70.13322055181717,1.08387063008181,0.06742894852475367,13.674223377692702,4.971978312675762,0.12500618160652363,-2.0966326278533227,0.9529832280085684,0.14041082040444092,-0.6210576728284014,0.8705113657083683,-0.560720062348282,0.4459805898987097,0.4763934395746693,11.36246141905293,22.045093000374607
Plant C,Press,Day,32.782417694448554,41.436479817124365,8.090180032633898,,14.771140243649123,3.622963348436057,-1.3228032018394589,-1.0309250487501582,0.37770569514323893,0.22491416952945692,1.4862704078865547,0.8550712194088145,0.4672749126321554,-0.8136575037926547,0.5709274190488556,16.97880976893329,29.548385875024174
Plant B,Press,Day,18.3618082341323,50.760126668938554,5.165138336729392,-1.2173086526014123,20.706805044522042,6.514201859649903,-0.09819106278579426,-1.5631065770621282,-0.31027064165027796,0.8956485631138762,4.23924871470189,1.3516137195601117,1.6467653142661385,-1.0568908315680348,0.8288108069716866,,29.296496849681553
Plant A,Press,Night,24.633543545546445,56.251328246458485,12.776498558024786,0.6605217166278383,17.33179499537667,2.6215340613305878,-0.2138158350820403,0.7340166241515077,1.3792097553149971,-0.43336951126530476,4.811057424774078,1.0525312173212942,0.4159954929158053,0.23973160969458301,0.9087428427600287,16.16861583109161,38.86887399313699
Plant A,CNC,Day,23.090088429329708,64.72793920354714,5.071569079948105,-1.7523763951533058,14.817440163271062,7.288197215737357,0.12296689816776663,0.18679308151004706,,0.629874775679352,2.8788796310854465,1.075420889198132,2.1879389937602216,-0.24882647653982198,0.8872123519636914,12.367509415669506,28.859918981232273
Plant B,CNC,Day,32.302059671854416,68.72352118247335,10.339428884524514,-2.5,16.55922499403769,6.667588344578988,,-0.808863700952154,0.13369838034883097,0.8153741025253955,3.343376380428393,0.8555956245356,0.9051285117688813,-0.5795696360761037,0.4936841608323253,17.8989900862669,24.289693620690876
Plant B,Conveyor,Day,29.60473522078481,48.54019249706441,7.6851836958199575,-0.8751273896269791,18.34461987072841,5.694478771293688,-0.9095668019425158,-2.5,-0.4787772812337858,,3.3773824850499174,0.9417407454062678,1.292461511424774,-1.2260241727178305,0.7608094001335048,15.661473990725481,31.17747749649477
Plant C,Conveyor,Night,20.607919267437847,66.92102210090331,8.376093379805518,1.373063420606057,15.498146612981364,7.4075822721456595,-0.49587859497387987,-1.5258263542253605,1.1517974132038324,-0.33857627608973695,3.2871268053174365,0.7847104756746212,0.8010333489896715,-0.554762455815861,0.6439205041017108,15.679592939038365,27.1327069927236
Plant B,Press,Night,26.71059261679263,34.81728611204147,10.56666323995453,1.5222851448669559,9.89902641937013,7.777047839511109,0.5002056581161902,-1.0990121495835456,1.2053563590814633,-0.5696174435325303,3.1978582044475927,1.451039089098065,0.008565981718115179,-0.23129435169388393,0.30020147067381836,8.499328360530658,14.603855093332454
Plant A,CNC,Day,35.51336066138763,65.4559742081314,7.839640060125851,-1.594939372992935,16.51350052256953,5.286276833408415,-1.9304021070614643,-0.36054286748202213,0.5704285284077768,0.16583215790534164,3.625513515406445,0.5986392375630585,0.4148622165040975,-0.6442497365542099,0.7593829368119733,18.867545750889725,33.60637427473104
Plant B,CNC,Swing,20.876460504294307,38.90721961035003,6.05658689634141,-1.518487419453532,13.886742513688686,6.106212853487704,1.3817192142426384,0.757830551470535,0.3583714127037968,0.3184218204123562,3.4978891115810455,1.3109321393341111,0.4205643509059698,0.02918388209844352,0.8399508758955653,14.542932373041348,30.040006827439356
Plant B,CNC,Day,23.94423108170334,,5.563921229807576,0.7609350620140105,12.588043182708319,,1.2419671910960246,-1.4386928391725857,0.030841387693422734,-0.5419865395166972,1.1712786878462955,0.7693846582251613,0.20087699182584368,0.11904436605987001,0.6434950727833032,9.056131089367511,16.79516147905401
Plant B,CNC,Swing,26.567536517438096,68.55023833894748,9.526939640087347,-0.4406899330692585,10.859048162554126,3.9290142261950267,-0.9944036605288962,-1.3507661124282528,0.5202547716973295,0.07823785568634384,2.9819154611491796,0.9946657318778527,-0.14404688096149898,-0.12380513435955282,0.543493515330394,15.889172969609804,24.75626236760746
Plant C,CNC,Swing,20.949727251403715,65.6467640729048,2.294784420401749,1.3663742638417355,16.31732896586332,10.741626499677977,2.4690309013735487,-1.675942839943622,0.4304583794741828,0.09311193310709887,2.4740240914254135,1.0594338175253315,-0.29820247993224774,0.018874868887954865,0.4565822972418565,5.94519459578587,13.784085695720048
Plant B,Conveyor,Day,32.81601542496372,35.32986507341025,13.034493143850021,0.7446612365759521,16.048003301552985,5.393190068338064,0.2383461871299702,0.00278643134827801,0.3165640078871073,-0.770254645772245,4.7594531895962575,0.9907880935729891,0.24451774100549922,0.6240526086647262,0.7236786219832355,12.826589750987795,25.939783469747397
Plant A,Press,Swing,21.636658498582392,49.633211055806434,9.395465183439219,0.9163934970929484,10.177735826225208,5.964821486014749,-0.10895429160625698,-2.1691689059078225,-0.04351648951218928,0.6406351955569841,3.9091208012734833,1.1823819753031117,-0.44391580079378257,-0.5478448355045813,0.6693566255208082,12.348173284941453,26.95533599931801
Plant B,CNC,Night,18.05482435437903,63.60319745483291,6.987815269433524,-0.8218802449108784,9.575550281508864,5.768375406789833,0.5940904195391297,-1.7651798320829404,-0.18163859640873048,-0.09119568582708171,2.8320720474642984,1.4038311078387111,-1.9947850402128762,-1.2609080750890826,0.049611155709951116,1.998912495804809,0.09758224770359902
Plant B,CNC,,21.375089805418554,63.25953896958838,8.798254436682232,0.44381147273157967,21.56649465687448,7.114557100639628,0.418095555929592,0.4713880185566818,,0.6891682483205814,4.289564178353656,0.906313379371197,0.5843451863316453,,0.7721208378812272,13.8713072693927,27.778333677872173
